TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO,TX_DURING_WEEKEND,TX_DURING_NIGHT
1538,2023-11-19 12:49:23,374,543,9.39,132563,1,0,0,1,0
1539,2023-11-19 12:49:33,17,530,76.36,132573,1,0,0,1,0
1540,2023-11-19 12:50:13,202,69,59.66,132613,1,0,0,1,0
1541,2023-11-19 12:50:47,204,577,58.77,132647,1,0,0,1,0
1542,2023-11-19 12:53:17,4,372,31.22,132797,1,0,0,1,0
1543,2023-11-19 12:54:38,388,208,31.34,132878,1,0,0,1,0
1544,2023-11-19 12:57:02,180,799,13.48,133022,1,0,0,1,0
1545,2023-11-19 12:57:06,452,485,62.4,133026,1,0,0,1,0
1546,2023-11-19 12:57:48,370,711,10.37,133068,1,0,0,1,0
1547,2023-11-19 12:58:12,279,74,90.3,133092,1,0,0,1,0
1548,2023-11-19 12:58:19,139,966,38.0,133099,1,0,0,1,0
1549,2023-11-19 13:01:36,179,934,34.87,133296,1,0,0,1,0
1550,2023-11-19 13:02:18,223,891,99.86,133338,1,0,0,1,0
1551,2023-11-19 13:02:32,5,741,40.79,133352,1,0,0,1,0
1552,2023-11-19 13:03:59,325,132,44.69,133439,1,0,0,1,0
1553,2023-11-19 13:04:20,89,156,37.84,133460,1,0,0,1,0
1554,2023-11-19 13:04:31,416,953,34.66,133471,1,0,0,1,0
1555,2023-11-19 13:05:54,154,809,47.39,133554,1,0,0,1,0
1556,2023-11-19 13:07:31,403,412,42.39,133651,1,0,0,1,0
1557,2023-11-19 13:07:47,61,31,78.25,133667,1,0,0,1,0
1558,2023-11-19 13:08:03,239,199,6.1,133683,1,0,0,1,0
1559,2023-11-19 13:08:20,462,157,16.14,133700,1,0,0,1,0
1560,2023-11-19 13:08:29,380,974,57.78,133709,1,0,0,1,0
1561,2023-11-19 13:09:49,459,953,77.93,133789,1,0,0,1,0
1562,2023-11-19 13:10:16,160,514,104.02,133816,1,0,0,1,0
1563,2023-11-19 13:11:35,37,337,22.35,133895,1,0,0,1,0
1564,2023-11-19 13:12:31,278,408,77.09,133951,1,0,0,1,0
1565,2023-11-19 13:12:45,71,408,55.71,133965,1,0,0,1,0
1566,2023-11-19 13:14:53,131,187,47.8,134093,1,0,0,1,0
1567,2023-11-19 13:15:16,380,539,5.01,134116,1,0,0,1,0
1568,2023-11-19 13:16:15,149,102,29.06,134175,1,0,0,1,0
1569,2023-11-19 13:16:36,89,180,21.44,134196,1,0,0,1,0
1570,2023-11-19 13:17:50,312,447,47.95,134270,1,0,0,1,0
1571,2023-11-19 13:18:10,128,779,35.38,134290,1,0,0,1,0
1572,2023-11-19 13:18:10,403,309,14.59,134290,1,0,0,1,0
1573,2023-11-19 13:19:07,38,429,6.04,134347,1,0,0,1,0
1574,2023-11-19 13:20:55,446,495,15.82,134455,1,0,0,1,0
1575,2023-11-19 13:21:12,458,500,5.78,134472,1,0,0,1,0
1576,2023-11-19 13:21:35,371,54,26.72,134495,1,0,0,1,0
1577,2023-11-19 13:23:05,226,810,6.04,134585,1,0,0,1,0
1578,2023-11-19 13:24:36,362,579,67.37,134676,1,0,0,1,0
1579,2023-11-19 13:25:02,267,596,7.46,134702,1,0,0,1,0
1580,2023-11-19 13:25:34,439,684,19.51,134734,1,0,0,1,0
1581,2023-11-19 13:25:55,39,169,22.82,134755,1,0,0,1,0
1582,2023-11-19 13:26:43,38,429,12.08,134803,1,0,0,1,0
1583,2023-11-19 13:26:58,199,862,49.18,134818,1,0,0,1,0
1584,2023-11-19 13:27:46,73,329,65.11,134866,1,0,0,1,0
1585,2023-11-19 13:27:58,435,197,15.44,134878,1,0,0,1,0
1586,2023-11-19 13:28:37,158,889,87.62,134917,1,0,0,1,0
1587,2023-11-19 13:29:07,288,26,105.33,134947,1,0,0,1,0
1588,2023-11-19 13:31:29,7,859,7.13,135089,1,0,0,1,0
1589,2023-11-19 13:31:35,240,529,22.98,135095,1,0,0,1,0
1590,2023-11-19 13:31:59,369,518,107.73,135119,1,0,0,1,0
1591,2023-11-19 13:32:22,365,222,30.82,135142,1,0,0,1,0
1592,2023-11-19 13:32:25,88,978,71.38,135145,1,0,0,1,0
1593,2023-11-19 13:38:02,465,595,66.3,135482,1,0,0,1,0
1594,2023-11-19 13:40:19,409,426,80.17,135619,1,0,0,1,0
1595,2023-11-19 13:40:22,218,244,69.03,135622,1,0,0,1,0
1596,2023-11-19 13:41:14,387,803,24.83,135674,1,0,0,1,0
1597,2023-11-19 13:41:21,370,639,4.36,135681,1,0,0,1,0
1598,2023-11-19 13:41:32,439,793,21.61,135692,1,0,0,1,0
1599,2023-11-19 13:43:35,139,950,65.68,135815,1,0,0,1,0
1600,2023-11-19 13:44:30,429,42,23.13,135870,1,0,0,1,0
1601,2023-11-19 13:44:50,161,806,22.87,135890,1,0,0,1,0
1602,2023-11-19 13:47:02,134,996,56.18,136022,1,0,0,1,0
1603,2023-11-19 13:47:49,20,565,8.36,136069,1,0,0,1,0
1604,2023-11-19 13:48:57,164,718,64.09,136137,1,0,0,1,0
1605,2023-11-19 13:49:29,485,672,23.61,136169,1,0,0,1,0
1606,2023-11-19 13:50:04,266,917,8.5,136204,1,0,0,1,0
1607,2023-11-19 13:50:47,349,672,127.0,136247,1,1,1,1,0
1608,2023-11-19 13:51:51,250,437,27.07,136311,1,0,0,1,0
1609,2023-11-19 13:53:12,49,533,11.73,136392,1,0,0,1,0
1610,2023-11-19 13:54:15,488,117,12.73,136455,1,0,0,1,0
1611,2023-11-19 13:54:25,474,300,5.21,136465,1,0,0,1,0
1612,2023-11-19 13:54:29,347,350,24.56,136469,1,0,0,1,0
1613,2023-11-19 13:55:38,356,473,89.85,136538,1,0,0,1,0
1614,2023-11-19 13:55:40,66,458,56.48,136540,1,0,0,1,0
1615,2023-11-19 14:02:12,311,939,48.38,136932,1,0,0,1,0
1616,2023-11-19 14:05:05,342,206,94.78,137105,1,0,0,1,0
1617,2023-11-19 14:05:38,0,29,63.3,137138,1,0,0,1,0
1618,2023-11-19 14:07:00,439,793,8.61,137220,1,0,0,1,0
1619,2023-11-19 14:07:28,475,69,52.03,137248,1,0,0,1,0
1620,2023-11-19 14:11:25,4,372,145.71,137485,1,1,1,1,0
1621,2023-11-19 14:11:35,68,616,29.48,137495,1,0,0,1,0
1622,2023-11-19 14:12:06,212,4,138.84,137526,1,1,1,1,0
1623,2023-11-19 14:13:21,237,96,43.44,137601,1,0,0,1,0
1624,2023-11-19 14:13:31,429,826,37.32,137611,1,0,0,1,0
1625,2023-11-19 14:13:41,322,466,36.27,137621,1,0,0,1,0
1626,2023-11-19 14:13:57,121,607,37.41,137637,1,0,0,1,0
1627,2023-11-19 14:14:51,68,901,33.25,137691,1,0,0,1,0
1628,2023-11-19 14:16:12,426,677,20.92,137772,1,0,0,1,0
1629,2023-11-19 14:16:43,171,786,27.42,137803,1,0,0,1,0
1630,2023-11-19 14:20:34,342,935,51.21,138034,1,0,0,1,0
1631,2023-11-19 14:20:59,100,402,11.29,138059,1,0,0,1,0
1632,2023-11-19 14:21:56,481,549,8.25,138116,1,0,0,1,0
1633,2023-11-19 14:22:11,335,677,121.26,138131,1,1,1,1,0
1634,2023-11-19 14:22:59,219,637,80.99,138179,1,0,0,1,0
1635,2023-11-19 14:23:13,448,614,85.5,138193,1,0,0,1,0
1636,2023-11-19 14:23:35,103,301,31.63,138215,1,0,0,1,0
1637,2023-11-19 14:26:48,456,799,51.31,138408,1,0,0,1,0
1638,2023-11-19 14:26:50,149,102,26.06,138410,1,0,0,1,0
1639,2023-11-19 14:28:06,92,513,97.61,138486,1,0,0,1,0
1640,2023-11-19 14:28:45,409,426,80.41,138525,1,0,0,1,0
1641,2023-11-19 14:31:40,460,337,28.99,138700,1,0,0,1,0
1642,2023-11-19 14:33:28,186,426,93.18,138808,1,0,0,1,0
1643,2023-11-19 14:35:37,37,54,29.57,138937,1,0,0,1,0
1644,2023-11-19 14:35:41,473,568,5.52,138941,1,0,0,1,0
1645,2023-11-19 14:35:48,35,449,54.15,138948,1,0,0,1,0
1646,2023-11-19 14:36:05,213,504,77.79,138965,1,0,0,1,0
1647,2023-11-19 14:37:05,439,844,15.8,139025,1,0,0,1,0
1648,2023-11-19 14:38:38,240,225,30.35,139118,1,0,0,1,0
1649,2023-11-19 14:40:01,454,676,26.28,139201,1,0,0,1,0
1650,2023-11-19 14:40:35,124,215,48.06,139235,1,0,0,1,0
1651,2023-11-19 14:41:03,117,318,67.35,139263,1,0,0,1,0
1652,2023-11-19 14:46:12,394,315,124.78,139572,1,1,1,1,0
1653,2023-11-19 14:47:01,409,664,59.12,139621,1,0,0,1,0
1654,2023-11-19 14:47:06,240,78,21.2,139626,1,0,0,1,0
1655,2023-11-19 14:48:02,121,205,53.93,139682,1,0,0,1,0
1656,2023-11-19 14:48:11,387,803,66.93,139691,1,0,0,1,0
1657,2023-11-19 14:48:25,7,705,26.2,139705,1,0,0,1,0
1658,2023-11-19 14:48:56,157,325,7.51,139736,1,0,0,1,0
1659,2023-11-19 14:49:29,38,78,12.6,139769,1,0,0,1,0
1660,2023-11-19 14:50:10,159,470,141.81,139810,1,1,1,1,0
1661,2023-11-19 14:51:23,255,910,125.14,139883,1,1,1,1,0
1662,2023-11-19 14:54:45,316,708,59.38,140085,1,0,0,1,0
1663,2023-11-19 14:55:44,87,433,54.03,140144,1,0,0,1,0
1664,2023-11-19 14:55:47,394,73,62.06,140147,1,0,0,1,0
1665,2023-11-19 14:57:56,1,762,44.43,140276,1,0,0,1,0
1666,2023-11-19 14:58:03,131,187,17.0,140283,1,0,0,1,0
1667,2023-11-19 15:04:51,7,563,32.0,140691,1,0,0,1,0
1668,2023-11-19 15:07:04,347,639,12.85,140824,1,0,0,1,0
1669,2023-11-19 15:08:06,1,431,33.38,140886,1,0,0,1,0
1670,2023-11-19 15:08:07,447,649,111.08,140887,1,0,0,1,0
1671,2023-11-19 15:08:57,290,279,31.95,140937,1,0,0,1,0
1672,2023-11-19 15:09:00,481,100,6.55,140940,1,0,0,1,0
1673,2023-11-19 15:09:02,151,430,33.52,140942,1,0,0,1,0
1674,2023-11-19 15:09:23,414,233,47.59,140963,1,0,0,1,0
1675,2023-11-19 15:09:35,300,85,48.41,140975,1,0,0,1,0
1676,2023-11-19 15:12:47,79,115,1.47,141167,1,0,0,1,0
1677,2023-11-19 15:13:02,0,241,32.35,141182,1,0,0,1,0
1678,2023-11-19 15:14:32,301,351,46.23,141272,1,0,0,1,0
1679,2023-11-19 15:16:05,40,738,106.17,141365,1,0,0,1,0
1680,2023-11-19 15:17:29,250,328,49.69,141449,1,0,0,1,0
1681,2023-11-19 15:17:56,426,677,33.72,141476,1,0,0,1,0
1682,2023-11-19 15:19:52,277,271,36.99,141592,1,0,0,1,0
1683,2023-11-19 15:21:13,204,577,83.92,141673,1,0,0,1,0
1684,2023-11-19 15:23:33,161,806,79.79,141813,1,0,0,1,0
1685,2023-11-19 15:23:42,302,630,8.4,141822,1,0,0,1,0
1686,2023-11-19 15:23:46,450,244,105.51,141826,1,0,0,1,0
1687,2023-11-19 15:23:48,209,237,43.67,141828,1,0,0,1,0
1688,2023-11-19 15:25:41,38,311,12.27,141941,1,0,0,1,0
1689,2023-11-19 15:26:42,159,840,93.65,142002,1,0,0,1,0
1690,2023-11-19 15:27:41,206,525,16.02,142061,1,0,0,1,0
1691,2023-11-19 15:30:00,233,148,73.01,142200,1,0,0,1,0
1692,2023-11-19 15:30:12,78,686,76.59,142212,1,0,0,1,0
1693,2023-11-19 15:30:13,188,484,37.46,142213,1,0,0,1,0
1694,2023-11-19 15:31:05,356,744,18.96,142265,1,0,0,1,0
1695,2023-11-19 15:33:33,429,826,11.44,142413,1,0,0,1,0
1696,2023-11-19 15:34:12,325,366,42.41,142452,1,0,0,1,0
1697,2023-11-19 15:35:31,212,823,55.75,142531,1,0,0,1,0
1698,2023-11-19 15:35:32,444,656,10.63,142532,1,0,0,1,0
1699,2023-11-19 15:36:45,288,904,78.63,142605,1,0,0,1,0
1700,2023-11-19 15:39:16,290,407,26.6,142756,1,0,0,1,0
1701,2023-11-19 15:39:44,356,744,110.44,142784,1,0,0,1,0
1702,2023-11-19 15:40:15,181,949,70.42,142815,1,0,0,1,0
1703,2023-11-19 15:42:38,355,211,21.31,142958,1,0,0,1,0
1704,2023-11-19 15:43:45,322,551,38.6,143025,1,0,0,1,0
1705,2023-11-19 15:44:23,79,115,120.34,143063,1,1,1,1,0
1706,2023-11-19 15:44:54,475,69,28.74,143094,1,0,0,1,0
1707,2023-11-19 15:46:41,447,649,123.75,143201,1,1,1,1,0
1708,2023-11-19 15:46:51,0,144,13.59,143211,1,0,0,1,0
1709,2023-11-19 15:49:56,83,7,46.1,143396,1,0,0,1,0
1710,2023-11-19 15:50:46,67,520,45.57,143446,1,0,0,1,0
1711,2023-11-19 15:51:09,130,972,4.96,143469,1,0,0,1,0
1712,2023-11-19 15:54:11,397,265,78.4,143651,1,0,0,1,0
1713,2023-11-19 15:55:41,472,910,37.86,143741,1,0,0,1,0
1714,2023-11-19 15:57:17,200,25,38.36,143837,1,0,0,1,0
1715,2023-11-19 15:58:14,267,35,0.79,143894,1,0,0,1,0
1716,2023-11-19 15:59:11,497,401,30.29,143951,1,0,0,1,0
1717,2023-11-19 16:03:19,1,160,55.26,144199,1,0,0,1,0
1718,2023-11-19 16:04:59,217,537,195.57,144299,1,1,1,1,0
1719,2023-11-19 16:05:50,496,703,92.24,144350,1,0,0,1,0
1720,2023-11-19 16:06:07,490,45,133.24,144367,1,1,1,1,0
1721,2023-11-19 16:06:30,2,316,23.12,144390,1,0,0,1,0
1722,2023-11-19 16:06:32,69,741,28.81,144392,1,0,0,1,0
1723,2023-11-19 16:07:05,266,917,8.05,144425,1,0,0,1,0
1724,2023-11-19 16:10:49,449,340,89.72,144649,1,0,0,1,0
1725,2023-11-19 16:11:02,12,690,13.76,144662,1,0,0,1,0
1726,2023-11-19 16:13:22,335,784,24.04,144802,1,0,0,1,0
1727,2023-11-19 16:14:02,421,904,28.48,144842,1,0,0,1,0
1728,2023-11-19 16:19:59,350,808,43.41,145199,1,0,0,1,0
1729,2023-11-19 16:21:53,447,649,61.35,145313,1,0,0,1,0
1730,2023-11-19 16:22:06,495,568,38.76,145326,1,0,0,1,0
1731,2023-11-19 16:24:29,468,251,26.04,145469,1,0,0,1,0
1732,2023-11-19 16:27:17,203,120,17.12,145637,1,0,0,1,0
1733,2023-11-19 16:30:13,6,163,21.92,145813,1,0,0,1,0
1734,2023-11-19 16:31:44,55,801,27.97,145904,1,0,0,1,0
1735,2023-11-19 16:31:46,442,853,5.65,145906,1,0,0,1,0
1736,2023-11-19 16:34:42,162,517,54.53,146082,1,0,0,1,0
1737,2023-11-19 16:36:09,405,577,10.8,146169,1,0,0,1,0
1738,2023-11-19 16:38:19,344,570,2.25,146299,1,0,0,1,0
1739,2023-11-19 16:40:36,164,584,12.67,146436,1,0,0,1,0
1740,2023-11-19 16:40:55,234,24,24.71,146455,1,0,0,1,0
1741,2023-11-19 16:43:52,53,829,13.63,146632,1,0,0,1,0
1742,2023-11-19 16:44:17,170,395,6.62,146657,1,0,0,1,0
1743,2023-11-19 16:44:38,167,640,71.85,146678,1,0,0,1,0
1744,2023-11-19 16:45:03,395,848,97.37,146703,1,0,0,1,0
1745,2023-11-19 16:46:28,161,37,99.38,146788,1,0,0,1,0
1746,2023-11-19 16:47:04,290,219,31.76,146824,1,0,0,1,0
1747,2023-11-19 16:47:32,448,774,52.68,146852,1,0,0,1,0
1748,2023-11-19 16:47:35,270,342,18.89,146855,1,0,0,1,0
1749,2023-11-19 16:48:49,442,953,83.48,146929,1,0,0,1,0
1750,2023-11-19 16:49:06,485,364,14.77,146946,1,0,0,1,0
1751,2023-11-19 16:49:08,371,680,28.35,146948,1,0,0,1,0
1752,2023-11-19 16:50:04,290,279,65.94,147004,1,0,0,1,0
1753,2023-11-19 16:54:15,489,337,39.29,147255,1,0,0,1,0
1754,2023-11-19 16:55:50,29,839,110.08,147350,1,0,0,1,0
1755,2023-11-19 16:59:40,117,864,53.25,147580,1,0,0,1,0
1756,2023-11-19 16:59:52,154,583,21.68,147592,1,0,0,1,0
1757,2023-11-19 17:00:00,177,694,35.25,147600,1,0,0,1,0
1758,2023-11-19 17:01:18,124,395,11.21,147678,1,0,0,1,0
1759,2023-11-19 17:01:48,370,639,11.89,147708,1,0,0,1,0
1760,2023-11-19 17:05:46,288,977,151.37,147946,1,1,1,1,0
1761,2023-11-19 17:08:04,47,441,56.55,148084,1,0,0,1,0
1762,2023-11-19 17:08:09,301,392,58.72,148089,1,0,0,1,0
1763,2023-11-19 17:10:43,390,583,12.44,148243,1,0,0,1,0
1764,2023-11-19 17:11:31,69,200,26.93,148291,1,0,0,1,0
1765,2023-11-19 17:13:05,267,661,6.51,148385,1,0,0,1,0
1766,2023-11-19 17:13:13,193,297,33.78,148393,1,0,0,1,0
1767,2023-11-19 17:13:15,140,863,99.17,148395,1,0,0,1,0
1768,2023-11-19 17:14:16,429,865,28.25,148456,1,0,0,1,0
1769,2023-11-19 17:17:41,370,711,8.56,148661,1,0,0,1,0
1770,2023-11-19 17:17:49,354,416,5.41,148669,1,0,0,1,0
1771,2023-11-19 17:18:14,489,10,14.9,148694,1,0,0,1,0
1772,2023-11-19 17:18:45,26,875,36.87,148725,1,0,0,1,0
1773,2023-11-19 17:19:02,250,74,22.36,148742,1,0,0,1,0
1774,2023-11-19 17:19:21,199,992,8.98,148761,1,0,0,1,0
1775,2023-11-19 17:20:25,53,88,16.1,148825,1,0,0,1,0
1776,2023-11-19 17:20:56,498,504,50.52,148856,1,0,0,1,0
1777,2023-11-19 17:22:19,161,806,41.69,148939,1,0,0,1,0
1778,2023-11-19 17:26:51,3,364,11.91,149211,1,0,0,1,0
1779,2023-11-19 17:28:07,294,47,74.2,149287,1,0,0,1,0
1780,2023-11-19 17:33:46,349,969,163.07,149626,1,1,1,1,0
1781,2023-11-19 17:34:26,384,822,74.73,149666,1,0,0,1,0
1782,2023-11-19 17:35:34,22,672,21.86,149734,1,0,0,1,0
1783,2023-11-19 17:35:44,271,393,6.22,149744,1,0,0,1,0
1784,2023-11-19 17:38:03,356,744,108.11,149883,1,0,0,1,0
1785,2023-11-19 17:38:32,266,917,17.22,149912,1,0,0,1,0
1786,2023-11-19 17:39:33,186,970,53.64,149973,1,0,0,1,0
1787,2023-11-19 17:46:13,453,873,10.61,150373,1,0,0,1,0
1788,2023-11-19 17:49:09,139,138,92.14,150549,1,0,0,1,0
1789,2023-11-19 17:49:12,325,132,81.01,150552,1,0,0,1,0
1790,2023-11-19 17:50:49,106,922,115.3,150649,1,0,0,1,0
1791,2023-11-19 17:51:05,266,734,13.5,150665,1,0,0,1,0
1792,2023-11-19 17:54:22,234,555,13.03,150862,1,0,0,1,0
1793,2023-11-19 17:54:24,190,524,79.89,150864,1,0,0,1,0
1794,2023-11-19 17:56:35,432,418,23.0,150995,1,0,0,1,0
1795,2023-11-19 17:56:42,206,931,11.35,151002,1,0,0,1,0
1796,2023-11-19 17:58:24,98,421,10.24,151104,1,0,0,1,0
1797,2023-11-19 17:58:54,132,30,6.93,151134,1,0,0,1,0
1798,2023-11-19 18:00:40,249,874,30.69,151240,1,0,0,1,0
1799,2023-11-19 18:02:36,359,360,131.97,151356,1,1,1,1,0
1800,2023-11-19 18:04:37,118,599,83.92,151477,1,0,0,1,0
1801,2023-11-19 18:10:58,104,955,29.35,151858,1,0,0,1,0
1802,2023-11-19 18:12:58,466,110,22.11,151978,1,0,0,1,0
1803,2023-11-19 18:15:46,179,379,51.1,152146,1,0,0,1,0
1804,2023-11-19 18:16:54,283,406,89.57,152214,1,0,0,1,0
1805,2023-11-19 18:19:08,93,343,23.97,152348,1,0,0,1,0
1806,2023-11-19 18:19:20,118,81,123.73,152360,1,1,1,1,0
1807,2023-11-19 18:22:10,361,24,120.61,152530,1,1,1,1,0
1808,2023-11-19 18:22:13,65,323,9.39,152533,1,0,0,1,0
1809,2023-11-19 18:24:51,259,176,16.41,152691,1,0,0,1,0
1810,2023-11-19 18:28:06,489,337,35.13,152886,1,0,0,1,0
1811,2023-11-19 18:28:48,121,607,58.42,152928,1,0,0,1,0
1812,2023-11-19 18:29:20,37,54,14.2,152960,1,0,0,1,0
1813,2023-11-19 18:32:05,95,761,78.95,153125,1,0,0,1,0
1814,2023-11-19 18:32:26,71,180,50.86,153146,1,0,0,1,0
1815,2023-11-19 18:37:16,98,304,19.4,153436,1,0,0,1,0
1816,2023-11-19 18:39:53,240,78,13.85,153593,1,0,0,1,0
1817,2023-11-19 18:46:31,341,611,78.45,153991,1,0,0,1,0
1818,2023-11-19 18:47:48,182,441,68.45,154068,1,0,0,1,0
1819,2023-11-19 18:47:58,144,544,93.49,154078,1,0,0,1,0
1820,2023-11-19 18:47:58,245,682,43.15,154078,1,0,0,1,0
1821,2023-11-19 18:48:47,362,579,93.96,154127,1,0,0,1,0
1822,2023-11-19 18:50:39,29,48,126.79,154239,1,1,1,1,0
1823,2023-11-19 18:52:21,129,420,54.95,154341,1,0,0,1,0
1824,2023-11-19 18:53:33,406,238,156.93,154413,1,1,1,1,0
1825,2023-11-19 18:55:56,177,535,22.12,154556,1,0,0,1,0
1826,2023-11-19 18:57:15,456,799,4.54,154635,1,0,0,1,0
1827,2023-11-19 19:01:29,330,220,7.71,154889,1,0,0,1,0
1828,2023-11-19 19:02:21,134,996,86.03,154941,1,0,0,1,0
1829,2023-11-19 19:02:23,167,173,40.33,154943,1,0,0,1,0
1830,2023-11-19 19:02:56,498,201,29.5,154976,1,0,0,1,0
1831,2023-11-19 19:03:14,343,237,29.51,154994,1,0,0,1,0
1832,2023-11-19 19:04:17,449,340,99.96,155057,1,0,0,1,0
1833,2023-11-19 19:09:07,220,828,24.17,155347,1,0,0,1,0
1834,2023-11-19 19:11:59,92,513,56.51,155519,1,0,0,1,0
1835,2023-11-19 19:12:00,298,854,55.28,155520,1,0,0,1,0
1836,2023-11-19 19:12:05,332,694,54.09,155525,1,0,0,1,0
1837,2023-11-19 19:12:09,354,643,14.75,155529,1,0,0,1,0
1838,2023-11-19 19:12:43,151,146,38.78,155563,1,0,0,1,0
1839,2023-11-19 19:13:47,55,81,44.29,155627,1,0,0,1,0
1840,2023-11-19 19:15:40,379,501,28.5,155740,1,0,0,1,0
1841,2023-11-19 19:16:11,439,684,31.02,155771,1,0,0,1,0
1842,2023-11-19 19:17:40,22,401,39.78,155860,1,0,0,1,0
1843,2023-11-19 19:18:45,141,898,68.24,155925,1,0,0,1,0
1844,2023-11-19 19:20:05,118,127,143.2,156005,1,1,1,1,0
1845,2023-11-19 19:25:05,234,740,37.08,156305,1,0,0,1,0
1846,2023-11-19 19:30:03,13,685,35.54,156603,1,0,0,1,0
1847,2023-11-19 19:39:26,400,777,42.58,157166,1,0,0,1,0
1848,2023-11-19 19:40:54,418,754,97.68,157254,1,0,0,1,0
1849,2023-11-19 19:41:16,30,961,132.26,157276,1,1,1,1,0
1850,2023-11-19 19:41:42,173,700,69.97,157302,1,0,0,1,0
1851,2023-11-19 19:41:50,314,635,59.13,157310,1,0,0,1,0
1852,2023-11-19 19:44:42,153,609,14.08,157482,1,0,0,1,0
1853,2023-11-19 19:46:12,51,804,9.0,157572,1,0,0,1,0
1854,2023-11-19 19:47:56,121,881,0.65,157676,1,0,0,1,0
1855,2023-11-19 19:48:15,318,506,88.64,157695,1,0,0,1,0
1856,2023-11-19 19:51:10,268,782,113.7,157870,1,0,0,1,0
1857,2023-11-19 19:51:23,417,879,89.8,157883,1,0,0,1,0
1858,2023-11-19 19:55:15,155,295,20.06,158115,1,0,0,1,0
1859,2023-11-19 20:05:19,291,878,22.46,158719,1,0,0,1,0
1860,2023-11-19 20:06:26,129,508,67.88,158786,1,0,0,1,0
1861,2023-11-19 20:07:19,210,37,10.64,158839,1,0,0,1,0
1862,2023-11-19 20:07:22,1,160,13.08,158842,1,0,0,1,0
1863,2023-11-19 20:08:54,55,197,35.75,158934,1,0,0,1,0
1864,2023-11-19 20:11:57,229,135,34.05,159117,1,0,0,1,0
1865,2023-11-19 20:13:49,441,434,51.56,159229,1,0,0,1,0
1866,2023-11-19 20:15:04,273,822,7.54,159304,1,0,0,1,0
1867,2023-11-19 20:16:39,382,941,24.1,159399,1,0,0,1,0
1868,2023-11-19 20:19:38,293,648,117.14,159578,1,0,0,1,0
1869,2023-11-19 20:24:47,0,241,51.89,159887,1,0,0,1,0
1870,2023-11-19 20:29:43,216,497,13.99,160183,1,0,0,1,0
1871,2023-11-19 20:30:44,363,892,29.19,160244,1,0,0,1,0
1872,2023-11-19 20:31:39,336,300,24.27,160299,1,0,0,1,0
1873,2023-11-19 20:32:27,183,319,39.7,160347,1,0,0,1,0
1874,2023-11-19 20:34:06,416,953,15.83,160446,1,0,0,1,0
1875,2023-11-19 20:35:30,31,958,3.14,160530,1,0,0,1,0
1876,2023-11-19 20:36:58,222,14,36.03,160618,1,0,0,1,0
1877,2023-11-19 20:37:11,383,363,89.05,160631,1,0,0,1,0
1878,2023-11-19 20:41:03,147,999,108.52,160863,1,0,0,1,0
1879,2023-11-19 20:41:42,46,748,42.78,160902,1,0,0,1,0
1880,2023-11-19 20:43:42,329,494,23.04,161022,1,0,0,1,0
1881,2023-11-19 20:56:29,300,894,30.23,161789,1,0,0,1,0
1882,2023-11-19 20:59:18,341,87,60.24,161958,1,0,0,1,0
1883,2023-11-19 21:01:17,423,35,16.98,162077,1,0,0,1,0
1884,2023-11-19 21:03:13,329,892,53.18,162193,1,0,0,1,0
1885,2023-11-19 21:12:43,155,11,33.79,162763,1,0,0,1,0
1886,2023-11-19 21:16:22,472,632,29.78,162982,1,0,0,1,0
1887,2023-11-19 21:17:41,401,191,54.76,163061,1,0,0,1,0
1888,2023-11-19 21:18:26,286,465,48.28,163106,1,0,0,1,0
1889,2023-11-19 21:19:54,300,562,38.81,163194,1,0,0,1,0
1890,2023-11-19 21:25:49,413,990,127.83,163549,1,1,1,1,0
1891,2023-11-19 21:29:02,89,555,21.73,163742,1,0,0,1,0
1892,2023-11-19 21:29:52,121,205,13.92,163792,1,0,0,1,0
1893,2023-11-19 21:33:09,285,666,35.06,163989,1,0,0,1,0
1894,2023-11-19 21:35:01,136,911,65.86,164101,1,0,0,1,0
1895,2023-11-19 21:35:41,140,28,100.8,164141,1,0,0,1,0
1896,2023-11-19 21:36:40,139,602,82.32,164200,1,0,0,1,0
1897,2023-11-19 21:37:27,127,825,11.42,164247,1,0,0,1,0
1898,2023-11-19 21:38:04,29,393,25.94,164284,1,0,0,1,0
1899,2023-11-19 21:38:25,423,609,34.89,164305,1,0,0,1,0
1900,2023-11-19 21:41:08,331,171,118.2,164468,1,0,0,1,0
1901,2023-11-19 21:43:28,87,545,78.9,164608,1,0,0,1,0
1902,2023-11-19 21:47:45,173,705,31.51,164865,1,0,0,1,0
1903,2023-11-19 21:48:48,438,41,3.11,164928,1,0,0,1,0
1904,2023-11-19 21:49:19,303,281,96.81,164959,1,0,0,1,0
1905,2023-11-19 21:51:47,174,763,58.9,165107,1,0,0,1,0
1906,2023-11-19 21:52:30,148,303,27.99,165150,1,0,0,1,0
1907,2023-11-19 21:55:47,98,540,13.07,165347,1,0,0,1,0
1908,2023-11-19 21:56:29,162,595,71.15,165389,1,0,0,1,0
1909,2023-11-19 21:57:12,144,722,56.28,165432,1,0,0,1,0
1910,2023-11-19 21:58:15,472,489,104.47,165495,1,0,0,1,0
1911,2023-11-19 22:01:48,32,88,78.25,165708,1,0,0,1,0
